State/Centre,Grade,Subject,Medium,Textbook Name,Chapter No.,Chapter Name,Chapter Concept Name,Topic Name,Topic Concept Name,Sub-Topic,Keywords,Name,Description,Icon / Image filepath,File Type,File Path,Audience,Content Purpose,Content Duration (in mins),Content Size (in MB),License Type (CC-BY etc),Content Author/Provider Name,Comments
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Introduction,Introduction To Trigonometry - Introduction,NA,"Triangle, measure, side, Ratio, equilateral traingle, tan, sin, cos, cot, sec, Pythagorean identity, Isoceles triangle, scalene triangle, Right angle triangle, hypotenuse, base, perpendicular",Introduction to Trigonometry_Introduction_3,Mathematics_8_Introduction to Trigonometry_Introduction_Introduction of Trigonomerty,NA,PDF,https://mathwithtimmy.files.wordpress.com/2017/06/trig-identities.pdf,Instructor,Explanation Content,NA,1.072,NA,Poulami Paul_www.mathwithtimmy.files.wordpress.com,Copyright checking is in progress
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios,Trigonometric Ratios,NA,"Side, Triangle, Equilateral triangle, Ratio, Angle, Area of Triangle, Perpendicular, Base, Hypotenuse, Sin, Cos, Tan, Cosec, Sec, Cot",Introduction to Trigonometry_Trigonometric Ratios_1,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios_Concept of Trigonometric Ratios,https://drive.google.com/a/netscribes.com/file/d/1v2-2k287_koov4d3qAeZj2uF0H_-_JhR/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=YTm6iEkwMFA,Learner,Explanation Content,8:14,NA,Standard YouTube License,D.P.CLASSES_ww.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios,Trigonometric Ratios,NA,"Side, Triangle, Ratio, Angle, Area of Triangle, Perpendicular, Base, Hypotenuse, Sin, Cos, Tan, Cosec, Sec, Cot",Introduction to Trigonometry_Trigonometric Ratios_2,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios_Concept of Trigonometric Ratios,https://drive.google.com/a/netscribes.com/file/d/1m4AII99CAkNO2elbdWlwK2LHa7EWGFWd/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=oWy3Yt5Syto,Learner,Explanation Content,10:32,NA,Standard YouTube License,D.P. CLASSES_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios,Trigonometric Ratios,NA,"Trigonometrical Ratio, Sin, Cosine, Tangent, Standard, Common, Triangle",Introduction to Trigonometry_Trigonometric Ratios_3,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios_Concept of Trigonometric Ratios,NA,PDF,http://www.mathcentre.ac.uk/resources/Engineering%20maths%20first%20aid%20kit/latexsource%20and%20diagrams/4_2.pdf,Instructor,Explanation Content,NA,0.96,NA,Poulami Paul_www.mathcentre.ac.uk,Copyright checking is in progress
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,NA,"trigonometric ratio, angle, sin, cos, tan, cosec, sec, cot",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_1,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Trigonometric Ratios of Some Specific Angles,https://drive.google.com/a/netscribes.com/file/d/1-NAV0i3DuTOuWHBFkM3XisTDiTDvVFK7/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=jNrizjTD4F8,Learner,Explanation Content,10:47,NA,Standard YouTube License,TutorVista_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,NA,"Trigonometric Ratio, angle of 0 degree, Angle of 90 degree",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_2,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Trigonometric Ratios of Some Specific Angles,NA,PDF,http://www.nios.ac.in/media/documents/SecMathcour/Eng/Chapter-23.pdf,Instructor,Explanation Content,NA,0.17,NA,Poulami Paul_www.nios.ac.in,Copyright checking is in progress
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of 45°,"Trigonometric Ratio, Base, Hypotenuse, Opposite, Adjacent, Sine, Cos, Tan, Cot, Sec, Cosec, Reciprocal, 45 degree",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_1,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Concept of Trigonometric Ratios of 45°,https://drive.google.com/a/netscribes.com/file/d/1-rNVoz0UgqxC4QkjDCFVPTn_ECGBLika/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=mypXOaO6n4o,Learner,Explanation Content,5:55,NA,Standard YouTube License,PrepOnGo_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of 45°,"Trigonometric Ratio, Base, Hypotenuse, Opposite, Adjacent, Sine, Cos, Tan, Cot, Sec, Cosec, Reciprocal",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_2,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Concept of Trigonometric Ratios of 45°,https://drive.google.com/a/netscribes.com/file/d/1nZ-OaTf0rnpTeQmRNx4Qw26TIy5zXC4d/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=Kiv-418yMvg,Learner,Explanation Content,3:30,NA,Standard YouTube License,AVTE_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of 30° and 60°,"Sin, Cos, Tan, median, perpendicular, triangle, RHS rule, Pythagoras rule, hypotenuse, base, height",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_1,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Concept of Trigonometric Ratios of 30° and 60°,https://drive.google.com/a/netscribes.com/file/d/1-iDIvMAPKWbnu7rZIs-2AuQkkwOZQuLo/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=SUm0BQjDyyk,Learner,Explanation Content,6:06,NA,Standard YouTube License,AVTE_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of 30° and 60°,"Sin, Cos, Tan, median, perpendicular, triangle, RHS rule, Pythagoras rule, hypotenuse, base",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_2,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Concept of Trigonometric Ratios of 30° and 60°,https://drive.google.com/a/netscribes.com/file/d/1bdCEM6WJvDiZ2sHPV0sk6UE55envqyEd/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=73eNYjKlTd8,Learner,Explanation Content,10:24,NA,Standard YouTube License,ExamSolutions_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of 0° and 90°,"Trigonometric Ratio, Right Angle Triangle, Hypotenuse, Right Angle, Adjacent, Opposite Side, Base, Sin, Cos, Tam, Sec, Cosec, Cot",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_1,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Concept of Trigonometric Ratios of 0° and 90°,https://drive.google.com/a/netscribes.com/file/d/18ZAYG1wmXidh3QjqBXVwEFxZDeRzaSH1/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=Pk38JlBzzcY,Learner,Explanation Content,13:40,NA,Standard YouTube License,PrepOnGo_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of Some Specific Angles,Trigonometric Ratios of 0° and 90°,"Trigonometric Ratio, Right Angle Triangle, Hypotenuse, Right Angle, Adjacent, Opposite, Base, Sin, Cos, Tam, Sec, Cosec, Cot",Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_2,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Some Specific Angles_Concept of Trigonometric Ratios of 0° and 90°,https://drive.google.com/a/netscribes.com/file/d/1o5GAWm2FStfJ0pvHTqMDVr_MV0sGVnwj/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=q0I8buq22-w,Learner,Explanation Content,4:23,NA,Standard YouTube License,DrManisha Kankarej_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Complementary Angles,Trigonometric Ratios of Complementary Angles,NA,"Complementary Angle, Supplimentary Angle, Sin, Cos, Tan, Cosec, Sec, Cot",Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_1,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_Trigonometric Ratios of Complementary Angles,https://drive.google.com/a/netscribes.com/file/d/1y3PsLBylzG9zkC2azbBMHh65lqr8LxkR/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=VJP6jH0xVTU,Learner,Explanation Content,5:40,NA,Standard YouTube License,D.P. CLASSES_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Complementary Angles,Trigonometric Ratios of Complementary Angles,NA,"Complementary Angle, Supplimentary Angle, Sin, Cos, Tan, Cosec, Sec, Cot",Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_2,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_Trigonometric Ratios of Complementary Angles,NA,PDF,http://nimsdxb.com/wp-content/uploads/Unit-8_Trigonometry_and_its_applicationsCore.pdf,Instructor,Explanation Content,NA,3.69,NA,Poulami Paul_www.nimsdxb.com,Copyright checking is in progress
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Complementary Angles,Trigonometric Ratios of Complementary Angles,NA,"Complementary Angle, Hypotenuse, Base, Acute Angle",Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_3,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_Trigonometric Ratios of Complementary Angles,https://drive.google.com/a/netscribes.com/file/d/1oN7q5_z_XeN4BPdRMbxvctDoAZ9XwpU-/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=fxo41RZ-Ej0,Learner,Explanation Content,6:26,NA,Standard YouTube License,Success Graph_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Ratios of Complementary Angles,Trigonometric Ratios of Complementary Angles,NA,"Complementary Angle, Hypotenuse, Base, Acute Angle, side opposite, side adjacent",Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_4,Mathematics_8_Introduction to Trigonometry_Trigonometric Ratios of Complementary Angles_Trigonometric Ratios of Complementary Angles,https://drive.google.com/a/netscribes.com/file/d/103m4_xKf33AaqQ4Io4El7MbKPi8awRPh/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=AXVB-jpStXM,Learner,Explanation Content,10:41,NA,Standard YouTube License,ExamFear Education_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Identities,Trigonometric Identities,NA,"Trigonometric identity, Sin, Cos, Tan, Cosec, Sec, Cot",Introduction to Trigonometry_Trigonometric Identities_1,Mathematics_8_Introduction to Trigonometry_Trigonometric Identities_Concept of Trigonometric identity,https://drive.google.com/a/netscribes.com/file/d/1Trt5RTYboCSXbU2aj-w7P7ZDr1metF7O/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=cnvmdODqXFM,Learner,Explanation Content,8:15,NA,Standard YouTube License,D.P. CLASSES_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Identities,Trigonometric Identities,NA,"Trigonometric identity, Sin, Cos, Tan, Cosec, Sec, Cot, Trigonometric Function, Radian, degree",Introduction to Trigonometry_Trigonometric Identities_2,Mathematics_8_Introduction to Trigonometry_Trigonometric Identities_Concept of Trigonometric identity,NA,PDF,http://www.epcc.edu/OfficeofStudentSuccess/tutorialservices/tutorialsupportservicesMDP/Documents/Trigonometry%20Handouts%20(PDF)/Math%20Handout%20(Trigonometry)%20Trig%20Formulas%20Web%20Page.pdf,Instructor,Explanation Content,NA,0.152,NA,Poulami Paul_www.epcc.edu,Copyright checking is in progress
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Identities,Trigonometric Identities,NA,"Trigonometric identity, Pythagoras",Introduction to Trigonometry_Trigonometric Identities_3,Mathematics_8_Introduction to Trigonometry_Trigonometric Identities_Concept of Trigonometric identity,https://drive.google.com/a/netscribes.com/file/d/19u71deRPRMDOrxqpaUuUZUFUo7tZsR2l/view?usp=drivesdk,URL (YouTube),https://www.youtube.com/watch?v=OJ78XqVpqbo,Learner,Explanation Content,6:45,NA,Standard YouTube License,galaxy coaching classes_www.youtube.com,
Centre,Class 10,Mathematics,English,Mathematics,8,Introduction to Trigonometry,Trigonometry,Trigonometric Identities,Trigonometric Identities,NA,"Trigonometric identity, Pythagoras, right-hand side, cos, sin, tan, cot, left-hand side, Pythagorean identity",Introduction to Trigonometry_Trigonometric Identities_4,Mathematics_8_Introduction to Trigonometry_Trigonometric Identities_Concept of Trigonometric identity,NA,PDF,http://www.teaching.martahidegkuti.com/shared/lnotes/5_trig/identities/identities1/trigidentities1.pdf,Instructor,Practice Content,NA,0.053,NA,Poulami Paul_www.teaching.martahidegkuti.com,Copyright checking is in progress
Centre,Class 3,Environmental Studies,English,Looking Around,1,Poonam’s Day out,Nature,NA,NA,NA,"Pond, fly, crawl,Environment, nature, animal, tree, swim, walk, hop, wing, feet, tail, land, house, branch, leaf, truck, ground, Day Out, insect, bird, reptile, mammal, movement,",Poonam’s Day out_1,Looking Around_1_Poonam’s Day out_Poonam's Day Out - Part 1,https://drive.google.com/a/netscribes.com/file/d/1ItohIFVaMDTKfR0-4Daeb7E17_6EZnoU/view?usp=drive_web,URL (YouTube),https://www.youtube.com/watch?v=t6R73QWuZQo,Learner,Explanation Content,4:44,NA,Standard YouTube License,Teach A Class Foundation_www.youtube.com,
Centre,Class 3,Environmental Studies,English,Looking Around,1,Poonam’s Day out,Nature,NA,NA,NA,"Dog, cat, sita, drawings, fish, tail, feet, tail, land, house, banana, monkey's, branch, leaf, truck, ground, Day Out, insect, bird, reptile, mammal",Poonam’s Day out_2,Looking Around_1_Poonam’s Day out_Poonam's Day Out - Part 2,https://drive.google.com/a/netscribes.com/file/d/1Udm_N0R_KuseoP6ggplJUSXZfsE_u08x/view?usp=drive_web,URL (YouTube),https://www.youtube.com/watch?v=kiUkfLbCtp4&t=63s,Learner,Explanation Content,6:47,NA,Standard YouTube License,Teach A Class Foundation_www.youtube.com,
Centre,Class 3,Environmental Studies,English,Looking Around,1,Poonam’s Day out,Nature,NA,NA,NA,"Animals,pond, fly, crawl, swim, walk, hop, wing, feet, tail, land, house, branch, leaf, truck, ground, Day Out, insect, bird, reptile,",Poonam’s Day out_3,Looking Around_1_Poonam’s Day out_Poonam's Day Out,https://drive.google.com/a/netscribes.com/file/d/1jXD-ORFpUNtEZ-i2Z6HMkeMCXbjKiYlN/view?usp=drive_web,URL (YouTube),https://www.youtube.com/watch?v=IDwu1ANkbi4,Learner,Practice Content,4:41,NA,Standard YouTube License,Just Tutors_www.youtube.com,
Centre,Class 3,Environmental Studies,English,Looking Around,2,The Plant Fairy,Diversity in plants,NA,NA,NA,"Hide, Seek, Antakshari,Chhupanchhupai, plant, Game, Plant, fairy, marigold, creepers, herbs, coriander, Shurbs, jasmine, neem, mehendi, trunk, leaf",The Plant Fairy_1,Looking Around_2_The Plant Fairy_The Plant Fairy,https://drive.google.com/a/netscribes.com/file/d/1XjPfMH7TiD0MOXcfPnlD9tWqwff0OcgT/view?usp=drive_web,URL (YouTube),https://www.youtube.com/watch?v=aF7_xMi4mPc,Learner,Explanation Content,6:54,NA,Standard YouTube License,SONU ACADEMY_www.youtube.com,
Centre,Class 3,Environmental Studies,English,Looking Around,2,The Plant Fairy,Diversity in plants,NA,NA,NA,"Plants, marigold, jasmine, neem, mehendi, mango, jackfruit, leaf Antakshari,Hide, Seek, Chhupanchhupai, Game,",The Plant Fairy_2,Looking Around_2_The Plant Fairy_The Plant Fairy,https://drive.google.com/a/netscribes.com/file/d/1YJu6cTQITeLCmvGjXhmvPfWFvIsoWaMl/view?usp=drive_web,URL (YouTube),https://www.youtube.com/watch?v=4p76kGq_U7Y,Learner,Practice Content,2:58,NA,Standard YouTube License,Just Tutors_www.youtube.com,
Centre,Class 3,Environmental Studies,English,Looking Around,2,The Plant Fairy,Diversity in plants,Leaves,Leaves,NA,"Leaf, food, shoot, petiole, stomata, pores, surface, air, water",The Plant Fairy_1,Looking Around_2_The Plant Fairy_Leaf Parts and their Functions,https://drive.google.com/a/netscribes.com/file/d/1hbD-SOZk06PqRbPHTwQx9zq_IMuYausc/view?usp=drive_web,URL (YouTube),https://www.youtube.com/watch?v=UHDl49Pr8M8,Learner,Explanation Content,2:29,NA,Standard YouTube License,Uniclass Content_www.youtube.com,
Centre,Class 3,Environmental Studies,English,Looking Around,2,The Plant Fairy,Diversity in plants,Leaves,Leaves,NA,"Leaf, lateral appendages, lamina, simple, compound, incision, leaflets, notches, unipi net, multi, foliate,",The Plant Fairy_2,Looking Around_2_The Plant Fairy_TYPES of LEAVES,https://drive.google.com/a/netscribes.com/file/d/1ASEX6mTQz2mO6uDNGSF6vXv2Ihr9gIaV/view?usp=drive_web,URL (YouTube),https://www.youtube.com/watch?v=6d6ijhAZw0Q,Learner,Explanation Content,10:46,NA,Standard YouTube License,Simplified Biology_www.youtube.com,
